APIB_IND,aggregation_index,aggregation_code,aggregation_name,NRC_CODE,NRC_DESC,COUNTY_CODE,COUNTY_NAME,NYC_IND,tested_student_cnt,tested_cnt_valid,proficiency_cnt_valid,high_score_cnt_valid,is_suppressed,proficiency_rate,high_score_rate,valid_coverage,resource_class
AP,4,140709030004,JOHN F KENNEDY SENIOR HS,3.0,URBAN/SUBURBAN/HIGH NEEDS,14.0,ERIE,0.0,99,97,56.0,30.0,1,0.5773195876288659,0.30927835051546393,0.9797979797979798,城市-郊区
AP,4,140801060006,CLARENCE SENIOR HIGH SCHOOL,6.0,LOW NEEDS,14.0,ERIE,0.0,769,742,607.0,395.0,13,0.8180592991913747,0.532345013477089,0.9648894668400521,低N/RC
AP,4,141101060001,GRIFFITH INST HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,112,104,89.0,62.0,4,0.8557692307692307,0.5961538461538461,0.9285714285714286,平均
AP,4,141201060001,EDEN MIDDLE & HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,110,104,76.0,57.0,3,0.7307692307692307,0.5480769230769231,0.9454545454545454,平均
AP,4,141301060006,IROQUOIS SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,318,288,210.0,121.0,14,0.7291666666666666,0.4201388888888889,0.9056603773584906,平均
AP,4,141401060003,LAKE SHORE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,134,106,68.0,28.0,9,0.6415094339622641,0.2641509433962264,0.7910447761194029,平均
AP,4,141501060004,GRAND ISLAND SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,413,405,306.0,148.0,5,0.7555555555555555,0.3654320987654321,0.9806295399515739,平均
AP,4,141604060008,FRONTIER SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,401,381,264.0,132.0,10,0.6929133858267716,0.3464566929133858,0.9501246882793017,平均
AP,4,141701040001,HOLLAND HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,45,39,34.0,24.0,5,0.8717948717948718,0.6153846153846154,0.8666666666666667,平均
AP,4,141901060008,LANCASTER HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,557,534,430.0,244.0,13,0.8052434456928839,0.45692883895131087,0.9587073608617595,平均
AP,4,142101040002,AKRON HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,65,52,46.0,38.0,8,0.8846153846153846,0.7307692307692307,0.8,平均
AP,4,142301060006,ORCHARD PARK HIGH SCHOOL,6.0,LOW NEEDS,14.0,ERIE,0.0,692,669,557.0,357.0,12,0.8325859491778774,0.5336322869955157,0.9667630057803468,低N/RC
AP,4,142500010009,TONAWANDA MIDDLE/HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,78,69,53.0,33.0,5,0.7681159420289855,0.4782608695652174,0.8846153846153846,平均
AP,4,142601030025,KENMORE EAST SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,204,196,149.0,77.0,4,0.7602040816326531,0.39285714285714285,0.9607843137254902,平均
AP,4,142601030026,KENMORE WEST SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,296,277,174.0,83.0,11,0.628158844765343,0.2996389891696751,0.9358108108108109,平均
AP,4,142601860031,CHARTER SCHOOL-APPLIED TECHNOLOGIES,7.0,CHARTER SCHOOL,14.0,ERIE,0.0,57,56,30.0,13.0,1,0.5357142857142857,0.23214285714285715,0.9824561403508771,特许学校
AP,4,142801060010,WEST SENECA WEST SENIOR HS,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,140,123,101.0,66.0,6,0.8211382113821138,0.5365853658536586,0.8785714285714286,平均
AP,4,142801060016,WEST SENECA EAST SENIOR HS,5.0,AVERAGE NEEDS,14.0,ERIE,0.0,155,146,126.0,82.0,4,0.863013698630137,0.5616438356164384,0.9419354838709677,平均
AP,4,150601040001,KEENE CENTRAL SCHOOL,6.0,LOW NEEDS,15.0,ESSEX,0.0,12,0,0.0,0.0,4,,,0.0,低N/RC
AP,4,151102040001,LAKE PLACID JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,15.0,ESSEX,0.0,32,19,14.0,8.0,4,0.7368421052631579,0.42105263157894735,0.59375,平均
AP,4,151501060001,TICONDEROGA JUNIOR-SENIOR HS,4.0,RURAL HIGH NEEDS,15.0,ESSEX,0.0,20,20,14.0,10.0,0,0.7,0.5,1.0,农村
AP,4,151801040001,MOUNTAIN VIEW CAMPUS,4.0,RURAL HIGH NEEDS,15.0,ESSEX,0.0,15,12,8.0,0.0,2,0.6666666666666666,0.0,0.8,农村
AP,4,160101060001,TUPPER LAKE MIDDLE-HIGH SCHOOL,5.0,AVERAGE NEEDS,16.0,FRANKLIN,0.0,8,6,5.0,0.0,1,0.8333333333333334,0.0,0.75,平均
AP,4,161201040002,SALMON RIVER HIGH SCHOOL,4.0,RURAL HIGH NEEDS,16.0,FRANKLIN,0.0,21,17,8.0,3.0,2,0.47058823529411764,0.17647058823529413,0.8095238095238095,农村
AP,4,161401060002,SARANAC LAKE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,16.0,FRANKLIN,0.0,71,71,59.0,37.0,0,0.8309859154929577,0.5211267605633803,1.0,平均
AP,4,161501060014,FRANKLIN ACADEMY HIGH SCHOOL,4.0,RURAL HIGH NEEDS,16.0,FRANKLIN,0.0,42,32,24.0,11.0,4,0.75,0.34375,0.7619047619047619,农村
AP,4,170500010009,GLOVERSVILLE HIGH SCHOOL,4.0,RURAL HIGH NEEDS,17.0,FULTON,0.0,17,12,4.0,2.0,3,0.3333333333333333,0.16666666666666666,0.7058823529411765,农村
AP,4,170600010006,JOHNSTOWN HS,5.0,AVERAGE NEEDS,17.0,FULTON,0.0,67,60,31.0,10.0,5,0.5166666666666667,0.16666666666666666,0.8955223880597015,平均
AP,4,170801040002,MAYFIELD JR/SR HIGH SCHOOL,5.0,AVERAGE NEEDS,17.0,FULTON,0.0,1,0,0.0,0.0,1,,,0.0,平均
AP,4,171102040004,BROADALBIN-PERTH JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,17.0,FULTON,0.0,119,89,65.0,35.0,12,0.7303370786516854,0.39325842696629215,0.7478991596638656,平均
AP,4,180202040003,ALEXANDER MIDDLE SCHOOL-HIGH SCHOOL,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,31,15,14.0,9.0,7,0.9333333333333333,0.6,0.4838709677419355,平均
AP,4,180300010006,BATAVIA HIGH SCHOOL,4.0,RURAL HIGH NEEDS,18.0,GENESEE,0.0,116,96,68.0,39.0,11,0.7083333333333334,0.40625,0.8275862068965517,农村
AP,4,180701040001,BYRON-BERGEN JR/SR HS,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,89,88,67.0,35.0,1,0.7613636363636364,0.3977272727272727,0.9887640449438202,平均
AP,4,180901040002,ELBA JUNIOR-SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,17,11,6.0,3.0,3,0.5454545454545454,0.2727272727272727,0.6470588235294118,平均
AP,4,181001060002,LE ROY JUNIOR-SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,100,92,78.0,49.0,2,0.8478260869565217,0.532608695652174,0.92,平均
AP,4,181101040001,OAKFIELD-ALABAMA MIDDLE/HIGH SCHOOL,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,79,70,56.0,32.0,3,0.8,0.45714285714285713,0.8860759493670886,平均
AP,4,181201040001,PAVILION JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,39,25,22.0,10.0,5,0.88,0.4,0.6410256410256411,平均
AP,4,181302040002,PEMBROKE JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,18.0,GENESEE,0.0,60,49,38.0,20.0,5,0.7755102040816326,0.40816326530612246,0.8166666666666667,平均
AP,4,190301040003,CAIRO-DURHAM HIGH SCHOOL,5.0,AVERAGE NEEDS,19.0,GREENE,0.0,58,38,35.0,21.0,9,0.9210526315789473,0.5526315789473685,0.6551724137931034,平均
AP,4,190401060003,CATSKILL SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,19.0,GREENE,0.0,69,50,35.0,18.0,7,0.7,0.36,0.7246376811594203,平均
AP,4,190701040004,GREENVILLE HIGH SCHOOL,5.0,AVERAGE NEEDS,19.0,GREENE,0.0,107,104,54.0,25.0,3,0.5192307692307693,0.2403846153846154,0.9719626168224299,平均
AP,4,200701040001,LONG LAKE CENTRAL SCHOOL,6.0,LOW NEEDS,20.0,HAMILTON,0.0,1,0,0.0,0.0,1,,,0.0,低N/RC
AP,4,200901040001,WELLS SCHOOL,5.0,AVERAGE NEEDS,20.0,HAMILTON,0.0,12,5,1.0,1.0,4,0.2,0.2,0.4166666666666667,平均
AP,4,20101040002,ALFRED-ALMOND JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,2.0,ALLEGANY,0.0,48,44,35.0,25.0,3,0.7954545454545454,0.5681818181818182,0.9166666666666666,平均
AP,4,210302040003,WEST CANADA VALLEY JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,21.0,HERKIMER,0.0,50,47,17.0,5.0,1,0.3617021276595745,0.10638297872340426,0.94,平均
AP,4,210402060001,FRANKFORT-SCHUYLER CENTRAL HS,5.0,AVERAGE NEEDS,21.0,HERKIMER,0.0,5,5,4.0,4.0,0,0.8,0.8,1.0,平均
AP,4,210601060005,HERKIMER HIGH SCHOOL,4.0,RURAL HIGH NEEDS,21.0,HERKIMER,0.0,32,31,8.0,1.0,1,0.25806451612903225,0.03225806451612903,0.96875,农村
AP,4,212001040003,MT MARKHAM SENIOR HIGH SCHOOL,4.0,RURAL HIGH NEEDS,21.0,HERKIMER,0.0,76,73,28.0,7.0,1,0.3835616438356164,0.0958904109589041,0.9605263157894737,农村
AP,4,212101040005,CENTRAL VALLEY ACADEMY,4.0,RURAL HIGH NEEDS,21.0,HERKIMER,0.0,24,24,22.0,5.0,0,0.9166666666666666,0.20833333333333334,1.0,农村
AP,4,220701040003,THOUSAND ISLANDS HIGH SCHOOL,5.0,AVERAGE NEEDS,22.0,JEFFERSON,0.0,18,13,13.0,8.0,2,1.0,0.6153846153846154,0.7222222222222222,平均
AP,4,222201060001,CARTHAGE SENIOR HIGH SCHOOL,4.0,RURAL HIGH NEEDS,22.0,JEFFERSON,0.0,162,144,86.0,47.0,8,0.5972222222222222,0.3263888888888889,0.8888888888888888,农村
AP,4,22601060004,WELLSVILLE SECONDARY SCHOOL,4.0,RURAL HIGH NEEDS,2.0,ALLEGANY,0.0,39,30,22.0,11.0,3,0.7333333333333333,0.36666666666666664,0.7692307692307693,农村
AP,4,230201040001,COPENHAGEN CENTRAL SCHOOL,4.0,RURAL HIGH NEEDS,23.0,LEWIS,0.0,23,17,10.0,4.0,4,0.5882352941176471,0.23529411764705882,0.7391304347826086,农村
AP,4,230901040002,LOWVILLE HIGH SCHOOL,4.0,RURAL HIGH NEEDS,23.0,LEWIS,0.0,38,25,24.0,19.0,5,0.96,0.76,0.6578947368421053,农村
AP,4,240101040002,AVON HIGH SCHOOL,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,151,149,94.0,38.0,2,0.6308724832214765,0.2550335570469799,0.9867549668874173,平均
AP,4,240201040002,CALEDONIA-MUMFORD M/HS,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,122,115,86.0,51.0,2,0.7478260869565218,0.4434782608695652,0.9426229508196722,平均
AP,4,240401040001,GENESEO MIDDLE SCHOOL HIGH SCHOOL,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,107,90,85.0,62.0,7,0.9444444444444444,0.6888888888888889,0.8411214953271028,平均
AP,4,240801060002,LIVONIA MIDDLE/HIGH SCHOOL,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,270,265,193.0,111.0,4,0.7283018867924528,0.4188679245283019,0.9814814814814815,平均
AP,4,241001060003,DANSVILLE HIGH SCHOOL,4.0,RURAL HIGH NEEDS,24.0,LIVINGSTON,0.0,86,65,47.0,30.0,12,0.7230769230769231,0.46153846153846156,0.7558139534883721,农村
AP,4,241101040003,DALTON-NUNDA SECONDARY SCHOOL,5.0,AVERAGE NEEDS,24.0,LIVINGSTON,0.0,5,0,0.0,0.0,3,,,0.0,平均
AP,4,250201060002,CAZENOVIA HIGH SCHOOL,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,335,328,252.0,153.0,6,0.7682926829268293,0.46646341463414637,0.9791044776119403,平均
AP,4,250701040001,HAMILTON JUNIOR-SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,136,129,95.0,65.0,4,0.7364341085271318,0.5038759689922481,0.9485294117647058,平均
AP,4,251400010009,ONEIDA SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,124,118,80.0,52.0,2,0.6779661016949152,0.4406779661016949,0.9516129032258065,平均
AP,4,251601060005,CHITTENANGO HIGH SCHOOL,5.0,AVERAGE NEEDS,25.0,MADISON,0.0,213,193,118.0,59.0,11,0.6113989637305699,0.30569948186528495,0.9061032863849765,平均
AP,4,260101060004,BRIGHTON HIGH SCHOOL,6.0,LOW NEEDS,26.0,MONROE,0.0,1130,1080,952.0,698.0,26,0.8814814814814815,0.6462962962962963,0.9557522123893806,低N/RC
AP,4,260101060008,TWELVE CORNERS MIDDLE SCHOOL,6.0,LOW NEEDS,26.0,MONROE,0.0,1,0,0.0,0.0,1,,,0.0,低N/RC
AP,4,260401060001,GATES CHILI HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,201,176,108.0,61.0,9,0.6136363636363636,0.3465909090909091,0.8756218905472637,平均
AP,4,260501060008,OLYMPIA HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,109,101,50.0,25.0,4,0.49504950495049505,0.24752475247524752,0.926605504587156,平均
AP,4,260501060010,ARCADIA HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,274,253,149.0,51.0,11,0.5889328063241107,0.2015810276679842,0.9233576642335767,平均
AP,4,260501060013,ODYSSEY ACADEMY,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,162,146,80.0,41.0,8,0.547945205479452,0.2808219178082192,0.9012345679012346,平均
AP,4,260501060019,ATHENA HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,315,307,192.0,104.0,4,0.6254071661237784,0.33876221498371334,0.9746031746031746,平均
AP,4,260801060006,EASTRIDGE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,177,171,106.0,46.0,3,0.6198830409356725,0.26900584795321636,0.9661016949152542,平均
AP,4,260803060005,IRONDEQUOIT HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,414,390,309.0,211.0,11,0.7923076923076923,0.541025641025641,0.9420289855072463,平均
AP,4,260901060004,HONEOYE FALLS-LIMA SENIOR HIGH SCH,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,560,539,462.0,329.0,11,0.8571428571428571,0.6103896103896104,0.9625,平均
AP,4,261001060001,SPENCERPORT HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,397,376,258.0,135.0,11,0.6861702127659575,0.35904255319148937,0.947103274559194,平均
AP,4,261101060004,HILTON HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,391,376,252.0,130.0,8,0.6702127659574468,0.34574468085106386,0.9616368286445013,平均
AP,4,261201060006,PENFIELD SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,785,768,620.0,426.0,9,0.8072916666666666,0.5546875,0.978343949044586,平均
AP,4,261301060009,FAIRPORT SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,774,748,667.0,467.0,14,0.8917112299465241,0.6243315508021391,0.9664082687338501,平均
AP,4,261313030002,EAST ROCHESTER JUNIOR-SENIOR HS,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,86,69,49.0,18.0,4,0.7101449275362319,0.2608695652173913,0.8023255813953488,平均
AP,4,261401060006,PITTSFORD SUTHERLAND HIGH SCHOOL,6.0,LOW NEEDS,26.0,MONROE,0.0,1029,996,895.0,693.0,26,0.8985943775100401,0.6957831325301205,0.967930029154519,低N/RC
AP,4,261401060008,BARKER ROAD MIDDLE SCHOOL,6.0,LOW NEEDS,26.0,MONROE,0.0,7,0,0.0,0.0,7,,,0.0,低N/RC
AP,4,261401060010,PITTSFORD-MENDON HIGH SCHOOL,6.0,LOW NEEDS,26.0,MONROE,0.0,1162,1123,1039.0,816.0,20,0.92520035618878,0.7266251113089938,0.9664371772805508,低N/RC
AP,4,261401060011,CALKINS ROAD MIDDLE SCHOOL,6.0,LOW NEEDS,26.0,MONROE,0.0,1,0,0.0,0.0,1,,,0.0,低N/RC
AP,4,261501060004,CHURCHVILLE-CHILI SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,401,389,275.0,155.0,5,0.7069408740359897,0.39845758354755784,0.970074812967581,平均
AP,4,261600010058,SCHOOL 58-WORLD OF INQUIRY SCHOOL,2.0,LARGE CITY,26.0,MONROE,0.0,52,48,13.0,1.0,1,0.2708333333333333,0.020833333333333332,0.9230769230769231,大城市
AP,4,261600010061,EAST UPPER HIGH SCHOOL,2.0,LARGE CITY,26.0,MONROE,0.0,103,89,19.0,9.0,6,0.21348314606741572,0.10112359550561797,0.8640776699029126,大城市
AP,4,261600010066,JAMES MONROE UPPER SCHOOL,2.0,LARGE CITY,26.0,MONROE,0.0,28,12,1.0,0.0,5,0.08333333333333333,0.0,0.42857142857142855,大城市
AP,4,261600010067,JOSEPH C WILSON MAGNET HIGH SCH,2.0,LARGE CITY,26.0,MONROE,0.0,93,85,15.0,8.0,1,0.17647058823529413,0.09411764705882353,0.9139784946236559,大城市
AP,4,261600010069,SCHOOL WITHOUT WALLS,2.0,LARGE CITY,26.0,MONROE,0.0,7,0,0.0,0.0,5,,,0.0,大城市
AP,4,261600010073,NORTHEAST COLLEGE PREP HIGH SCHOOL,2.0,LARGE CITY,26.0,MONROE,0.0,11,11,1.0,0.0,0,0.09090909090909091,0.0,1.0,大城市
AP,4,261600010074,SCHOOL OF THE ARTS,2.0,LARGE CITY,26.0,MONROE,0.0,293,243,153.0,82.0,17,0.6296296296296297,0.3374485596707819,0.8293515358361775,大城市
AP,4,261600010095,EDISON CAREER AND TECHNOLOGY HIGH,2.0,LARGE CITY,26.0,MONROE,0.0,91,55,5.0,0.0,6,0.09090909090909091,0.0,0.6043956043956044,大城市
AP,4,261600010102,ROCHESTER EARLY COLLEGE INTERNA HS,2.0,LARGE CITY,26.0,MONROE,0.0,1,0,0.0,0.0,1,,,0.0,大城市
AP,4,261600010108,FRANKLIN UPPER SCHOOL,2.0,LARGE CITY,26.0,MONROE,0.0,27,6,1.0,0.0,1,0.16666666666666666,0.0,0.2222222222222222,大城市
AP,4,261701060013,RUSH-HENRIETTA SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,786,773,561.0,366.0,8,0.7257438551099612,0.47347994825355755,0.9834605597964376,平均
AP,4,261801060003,BROCKPORT HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,302,265,196.0,109.0,16,0.7396226415094339,0.41132075471698115,0.8774834437086093,平均
AP,4,261901060009,WEBSTER-SCHROEDER HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,699,677,508.0,317.0,12,0.7503692762186115,0.46824224519940916,0.9685264663805436,平均
AP,4,261901060015,THOMAS HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,884,840,665.0,455.0,14,0.7916666666666666,0.5416666666666666,0.9502262443438914,平均
AP,4,262001040003,WHEATLAND-CHILI HIGH SCHOOL,5.0,AVERAGE NEEDS,26.0,MONROE,0.0,75,67,48.0,22.0,3,0.7164179104477612,0.3283582089552239,0.8933333333333333,平均
AP,4,270100010010,AMSTERDAM HIGH SCHOOL,4.0,RURAL HIGH NEEDS,27.0,MONTGOMERY,0.0,130,123,46.0,24.0,4,0.37398373983739835,0.1951219512195122,0.9461538461538461,农村
AP,4,270301040002,CANAJOHARIE SENIOR HIGH SCHOOL,4.0,RURAL HIGH NEEDS,27.0,MONTGOMERY,0.0,76,76,44.0,26.0,0,0.5789473684210527,0.34210526315789475,1.0,农村
AP,4,270601040002,FONDA-FULTONVILLE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,27.0,MONTGOMERY,0.0,4,0,0.0,0.0,2,,,0.0,平均
AP,4,270701040003,FORT PLAIN JUNIOR-SENIOR HIGH SCHOOL,4.0,RURAL HIGH NEEDS,27.0,MONTGOMERY,0.0,14,11,8.0,2.0,1,0.7272727272727273,0.18181818181818182,0.7857142857142857,农村
AP,4,271201040004,OPPENHEIM-EPHRATAH-ST JOHNSVILLE JS,4.0,RURAL HIGH NEEDS,27.0,MONTGOMERY,0.0,6,6,5.0,0.0,0,0.8333333333333334,0.0,1.0,农村
AP,4,280100010007,GLEN COVE HIGH SCHOOL,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,637,609,380.0,188.0,13,0.6239737274220033,0.30870279146141216,0.9560439560439561,平均
AP,4,280201030007,HEMPSTEAD HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,28.0,NASSAU,0.0,480,451,208.0,96.0,13,0.4611973392461197,0.21286031042128603,0.9395833333333333,城市-郊区
AP,4,280201860934,ACADEMY CHARTER SCHOOL,7.0,CHARTER SCHOOL,28.0,NASSAU,0.0,189,170,88.0,35.0,5,0.5176470588235295,0.20588235294117646,0.8994708994708994,特许学校
AP,4,280202030010,UNIONDALE HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,28.0,NASSAU,0.0,860,813,438.0,191.0,21,0.5387453874538746,0.23493234932349324,0.9453488372093023,城市-郊区
AP,4,280202861142,ACADEMY CHARTER SCHOOL-UNIONDALE,7.0,CHARTER SCHOOL,28.0,NASSAU,0.0,118,114,28.0,8.0,1,0.24561403508771928,0.07017543859649122,0.9661016949152542,特许学校
AP,4,280203030010,W TRESPER CLARKE HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,647,627,525.0,320.0,8,0.8373205741626795,0.5103668261562998,0.9690880989180835,低N/RC
AP,4,280203030011,EAST MEADOW HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,857,841,750.0,516.0,11,0.89179548156956,0.6135552913198573,0.9813302217036173,低N/RC
AP,4,280205030015,DIVISION AVENUE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,833,800,576.0,332.0,16,0.72,0.415,0.9603841536614646,平均
AP,4,280205030016,GEN DOUGLAS MACARTHUR SENIOR HS,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,911,888,630.0,409.0,11,0.7094594594594594,0.4605855855855856,0.9747530186608123,平均
AP,4,280206030006,SEAFORD SENIOR HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,621,595,421.0,202.0,13,0.7075630252100841,0.33949579831932775,0.9581320450885669,低N/RC
AP,4,280208030005,ROOSEVELT HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,28.0,NASSAU,0.0,218,195,70.0,21.0,8,0.358974358974359,0.1076923076923077,0.8944954128440367,城市-郊区
AP,4,280209030007,FREEPORT HIGH SCHOOL,3.0,URBAN/SUBURBAN/HIGH NEEDS,28.0,NASSAU,0.0,808,755,410.0,218.0,23,0.543046357615894,0.28874172185430463,0.9344059405940595,城市-郊区
AP,4,280210030013,BALDWIN SENIOR HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,996,973,664.0,398.0,15,0.6824254881808839,0.4090441932168551,0.9769076305220884,低N/RC
AP,4,280211030010,SCHOOL 7-OCEANSIDE SENIOR HS,6.0,LOW NEEDS,28.0,NASSAU,0.0,1124,1078,731.0,437.0,21,0.6781076066790352,0.40538033395176254,0.9590747330960854,低N/RC
AP,4,280211030011,CASTLETON ACADEMY HS OF OCEANSIDE,6.0,LOW NEEDS,28.0,NASSAU,0.0,1,0,0.0,0.0,1,,,0.0,低N/RC
AP,4,280212030005,MALVERNE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,414,401,311.0,166.0,9,0.7755610972568578,0.4139650872817955,0.9685990338164251,平均
AP,4,280214030007,GEORGE W HEWLETT HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,864,824,648.0,393.0,20,0.7864077669902912,0.47694174757281554,0.9537037037037037,低N/RC
AP,4,280215030007,LAWRENCE SENIOR HIGH SCHOOL,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,236,201,136.0,69.0,9,0.6766169154228856,0.34328358208955223,0.8516949152542372,平均
AP,4,280218030007,GARDEN CITY HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,1572,1539,1309.0,906.0,20,0.8505523066926576,0.5886939571150097,0.9790076335877863,低N/RC
AP,4,280219030002,EAST ROCKAWAY JUNIOR-SENIOR HIGH SCH,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,286,268,186.0,97.0,10,0.6940298507462687,0.3619402985074627,0.9370629370629371,平均
AP,4,280220030007,LYNBROOK SENIOR HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,961,936,532.0,314.0,16,0.5683760683760684,0.33547008547008544,0.9739854318418314,低N/RC
AP,4,280221030001,SOUTH SIDE HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,155,149,101.0,57.0,6,0.6778523489932886,0.3825503355704698,0.9612903225806452,低N/RC
AP,4,280223030005,WANTAGH SENIOR HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,693,678,526.0,329.0,10,0.775811209439528,0.48525073746312686,0.9783549783549783,低N/RC
AP,4,280226030006,ISLAND TREES HIGH SCHOOL,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,636,611,438.0,242.0,10,0.7168576104746317,0.3960720130932897,0.960691823899371,平均
AP,4,280227030005,WEST HEMPSTEAD SECONDARY,5.0,AVERAGE NEEDS,28.0,NASSAU,0.0,329,309,209.0,98.0,5,0.6763754045307443,0.31715210355987056,0.939209726443769,平均
AP,4,280251070001,VALLEY STREAM MEMORIAL JR HIGH SCHOO,6.0,LOW NEEDS,28.0,NASSAU,0.0,38,38,19.0,12.0,0,0.5,0.3157894736842105,1.0,低N/RC
AP,4,280251070002,VALLEY STREAM NORTH HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,810,783,568.0,313.0,13,0.7254150702426565,0.3997445721583653,0.9666666666666667,低N/RC
AP,4,280251070003,VALLEY STREAM SOUTH HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,662,626,496.0,310.0,20,0.792332268370607,0.4952076677316294,0.945619335347432,低N/RC
AP,4,280251070004,VALLEY STREAM CENTRAL HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,1465,1429,951.0,474.0,17,0.6655003498950315,0.33170048985304407,0.9754266211604096,低N/RC
AP,4,280252070002,ELMONT MEMORIAL HIGH SCHOOL,6.0,LOW NEEDS,28.0,NASSAU,0.0,736,710,382.0,173.0,10,0.5380281690140845,0.24366197183098592,0.9646739130434783,低N/RC
